Model,RMSE,Train_time,Test_time
SARIMA,97.91720172619907,297.4167745113373,0.031392812728881836
RNN,551.4775822341418,5.442627906799316,0.18912029266357422
Vanilla_LSTM,150.3136248171814,9.875478506088257,0.20511531829833984
Stacked_LSTM,156.71243769983806,31.59843420982361,0.33178019523620605
Bidirect_LSTM,158.8003488727479,19.347493410110474,0.45954036712646484
CNN_LSTM,331.7954077114069,6.937864303588867,0.2198786735534668
Encode_De_LSTM,181.0629489348089,68.56793689727783,0.4434394836425781
