Model,RMSE,Train_time,Test_time
SARIMA,97.91720172619907,302.56456112861633,0.03126263618469238
RNN,478.5500617404244,5.6209633350372314,0.17769122123718262
Vanilla_LSTM,115.67019344241461,10.693665742874146,0.23590517044067383
Stacked_LSTM,196.42562616413872,19.88834547996521,0.3307647705078125
Bidirect_LSTM,108.01888710125894,21.527666091918945,0.4403848648071289
CNN_LSTM,315.705707258581,4.820325136184692,0.2322702407836914
Encode_De_LSTM,298.4374748841216,34.30619955062866,0.4421977996826172
