Model,RMSE,Train_time,Test_time
SARIMA,97.91720172619907,322.36768221855164,0.031243324279785156
RNN,400.55254901833973,7.175515651702881,0.17868852615356445
Vanilla_LSTM,193.9703611217528,9.826071739196777,0.20653533935546875
Stacked_LSTM,122.81925586443444,40.910470485687256,0.34482884407043457
Bidirect_LSTM,149.19897825902325,22.03755235671997,0.4456801414489746
CNN_LSTM,257.3207606069823,5.419219732284546,0.2367236614227295
Encode_De_LSTM,168.57619173135424,36.306472063064575,0.4404270648956299
