Model,RMSE,Train_time,Test_time
SARIMA,97.91720172619907,264.3551912307739,0.016783475875854492
RNN,456.81312564545436,11.289904594421387,0.1986839771270752
Vanilla_LSTM,97.06092871381739,12.23477840423584,0.1464686393737793
Stacked_LSTM,120.32441937991898,26.47812294960022,0.2190563678741455
Bidirect_LSTM,233.12795545652003,13.64582109451294,0.34197568893432617
CNN_LSTM,382.1505337956936,9.133490085601807,0.168503999710083
Encode_De_LSTM,291.03534161699474,43.94192671775818,0.3130974769592285
