Model,RMSE,Train_time,Test_time
SARIMA,97.91720172619907,297.8583424091339,0.02965688705444336
RNN,303.36256198967493,8.654547452926636,0.18893790245056152
Vanilla_LSTM,182.90829076864958,9.870735883712769,0.2048933506011963
Stacked_LSTM,163.24531594674696,20.210538625717163,0.329831600189209
Bidirect_LSTM,255.11922141983584,31.560048818588257,0.4702467918395996
CNN_LSTM,362.01236656331037,6.210662364959717,0.5920155048370361
Encode_De_LSTM,269.92058981678184,39.59436392784119,0.4705393314361572
