Model,RMSE,Train_time,Test_time
SARIMA,14.005694323180517,54.16620993614197,0.015630483627319336
RNN,99.86740370004269,8.724040031433105,0.18477439880371094
Vanilla_LSTM,715.6763232948207,9.689907312393188,0.140106201171875
Stacked_LSTM,332.58499614685854,22.481147527694702,0.22074556350708008
Bidirect_LSTM,86.36548455247876,12.407073974609375,0.2289896011352539
CNN_LSTM,141.1642555816519,3.058537483215332,0.14744329452514648
Encode_De_LSTM,114.08517807040985,12.127056360244751,0.44951391220092773
