Model,RMSE,Train_time,Test_time
SARIMA,97.91720172619907,289.38410782814026,0.032042741775512695
RNN,481.1170906944454,9.182493448257446,0.18876075744628906
Vanilla_LSTM,173.2437854384588,12.754860162734985,0.21695351600646973
Stacked_LSTM,155.30905061314093,28.086992979049683,0.34882616996765137
Bidirect_LSTM,221.33325387106592,35.747451305389404,0.7087507247924805
CNN_LSTM,305.9144968085314,6.498467922210693,0.22906708717346191
Encode_De_LSTM,246.49950624557323,49.83549737930298,0.46698427200317383
