Date,Open,High,Low,Close,Adj Close,Volume
2015-03-03,15258.000000,15258.000000,15109.900391,15133.900391,15133.900391,195697700
2015-03-04,15108.700195,15135.900391,14995.099609,15082.799805,15082.799805,196308300
2015-03-05,15136.700195,15189.099609,15094.799805,15103.099609,15103.099609,191332200
2015-03-06,15067.500000,15145.299805,14910.299805,14952.500000,14952.500000,230716700
2015-03-09,14964.599609,14964.599609,14854.500000,14854.500000,14854.500000,182390300
2015-03-10,14784.700195,14784.700195,14628.000000,14641.799805,14641.799805,198307400
2015-03-11,14650.500000,14778.900391,14637.599609,14739.200195,14739.200195,189464100
2015-03-12,14744.799805,14809.099609,14719.700195,14770.700195,14770.700195,182561600
2015-03-13,14734.700195,14738.900391,14606.200195,14731.500000,14731.500000,185435000
2015-03-16,14733.500000,14913.500000,14719.299805,14862.799805,14862.799805,187656200
2015-03-17,14818.000000,14922.099609,14722.500000,14898.500000,14898.500000,176396100
2015-03-18,14869.000000,15028.000000,14825.200195,14962.200195,14962.200195,201339500
2015-03-19,14942.500000,14964.200195,14817.500000,14873.900391,14873.900391,184971700
2015-03-20,14913.900391,14998.000000,14913.900391,14942.400391,14942.400391,496186900
2015-03-23,14962.900391,15019.099609,14925.099609,14957.200195,14957.200195,161626900
2015-03-24,14959.400391,15103.200195,14930.900391,15081.299805,15081.299805,179668500
2015-03-25,15103.200195,15161.599609,14929.400391,14929.400391,14929.400391,221781000
2015-03-26,14945.400391,14996.700195,14849.000000,14869.799805,14869.799805,207990500
2015-03-27,14856.099609,14897.799805,14717.700195,14812.400391,14812.400391,147454800
2015-03-30,14855.400391,14995.000000,14855.400391,14908.400391,14908.400391,167648700
2015-03-31,14867.799805,14962.799805,14813.700195,14902.400391,14902.400391,201751600
2015-04-01,14925.200195,14972.299805,14878.500000,14942.599609,14942.599609,188681900
2015-04-02,14925.500000,15070.299805,14912.299805,15026.599609,15026.599609,156413900
2015-04-06,15028.700195,15160.700195,15016.500000,15100.700195,15100.700195,157700500
2015-04-07,15115.299805,15266.599609,15115.299805,15188.799805,15188.799805,221954200
2015-04-08,15188.599609,15249.500000,15175.400391,15213.599609,15213.599609,177053800
2015-04-09,15216.200195,15359.299805,15216.200195,15326.299805,15326.299805,176797200
2015-04-10,15362.299805,15406.099609,15350.400391,15388.400391,15388.400391,179796600
2015-04-13,15401.299805,15446.500000,15352.099609,15383.599609,15383.599609,154725200
2015-04-14,15372.099609,15403.000000,15342.099609,15389.299805,15389.299805,179254400
2015-04-15,15437.000000,15524.799805,15437.000000,15450.900391,15450.900391,254299100
2015-04-16,15429.700195,15454.299805,15325.000000,15386.799805,15386.799805,208304600
2015-04-17,15364.599609,15367.599609,15275.500000,15360.599609,15360.599609,163532700
2015-04-20,15376.799805,15483.099609,15376.799805,15412.599609,15412.599609,153460400
2015-04-21,15418.299805,15434.099609,15300.200195,15346.400391,15346.400391,162758800
2015-04-22,15341.900391,15341.900391,15215.900391,15304.799805,15304.799805,157452700
2015-04-23,15285.400391,15425.799805,15266.900391,15392.400391,15392.400391,160971300
2015-04-24,15406.000000,15440.400391,15368.000000,15408.299805,15408.299805,139734000
2015-04-27,15442.299805,15456.400391,15319.599609,15344.099609,15344.099609,188782900
2015-04-28,15340.799805,15348.299805,15278.700195,15346.099609,15346.099609,168472300
2015-04-29,15288.000000,15363.799805,15242.099609,15347.299805,15347.299805,192321400
2015-04-30,15324.200195,15324.200195,15192.500000,15224.500000,15224.500000,229900400
2015-05-01,15224.400391,15362.900391,15208.400391,15339.799805,15339.799805,158965400
2015-05-04,15347.700195,15403.500000,15340.900391,15367.500000,15367.500000,150908400
2015-05-05,15378.799805,15416.599609,15128.200195,15173.900391,15173.900391,204036900
2015-05-06,15145.500000,15148.500000,14945.000000,15023.900391,15023.900391,244358700
2015-05-07,15016.900391,15103.500000,14934.299805,15088.799805,15088.799805,276978400
2015-05-08,15141.700195,15200.200195,15099.200195,15170.000000,15170.000000,185148700
2015-05-11,15182.200195,15237.200195,15108.900391,15152.599609,15152.599609,146601400
2015-05-12,15127.000000,15127.000000,15026.200195,15043.200195,15043.200195,189066200
2015-05-13,15053.500000,15095.500000,14948.299805,14980.700195,14980.700195,191793600
2015-05-14,14999.599609,15036.799805,14984.000000,15028.099609,15028.099609,183190200
2015-05-15,15020.299805,15108.099609,14990.700195,15108.099609,15108.099609,163163400
2015-05-19,15115.799805,15159.099609,15063.299805,15121.000000,15121.000000,177613000
2015-05-20,15146.700195,15187.000000,15051.700195,15072.799805,15072.799805,150691600
2015-05-21,15092.299805,15230.700195,15092.299805,15203.599609,15203.599609,173031700
2015-05-22,15196.799805,15218.000000,15139.200195,15200.799805,15200.799805,122902000
2015-05-25,15192.599609,15205.299805,15172.200195,15187.400391,15187.400391,37855100
2015-05-26,15181.000000,15188.700195,14974.299805,15050.799805,15050.799805,148932600
2015-05-27,15066.700195,15144.400391,15016.400391,15110.500000,15110.500000,147678600
2015-05-28,15110.599609,15161.299805,15005.000000,15107.000000,15107.000000,148946400
2015-05-29,15097.000000,15118.599609,14956.000000,15014.099609,15014.099609,281160900
2015-06-01,15040.900391,15078.599609,14982.400391,15074.099609,15074.099609,139629200
2015-06-02,15075.900391,15155.700195,15049.500000,15104.700195,15104.700195,149221100
2015-06-03,15119.500000,15182.200195,15104.000000,15154.700195,15154.700195,154326600
2015-06-04,15096.200195,15114.500000,14957.599609,15019.400391,15019.400391,153522400
2015-06-05,14995.299805,15060.900391,14946.000000,14957.200195,14957.200195,153567800
2015-06-08,14939.099609,14939.099609,14714.700195,14743.299805,14743.299805,153647900
2015-06-09,14742.099609,14840.099609,14687.000000,14817.700195,14817.700195,156708900
2015-06-10,14860.900391,14953.000000,14843.500000,14889.000000,14889.000000,166024900
2015-06-11,14894.200195,14921.500000,14810.700195,14830.900391,14830.900391,152418900
2015-06-12,14798.299805,14798.299805,14725.299805,14741.200195,14741.200195,140996500
2015-06-15,14684.200195,14784.500000,14651.400391,14756.099609,14756.099609,147917300
2015-06-16,14743.700195,14754.000000,14683.400391,14753.099609,14753.099609,162528800
2015-06-17,14773.000000,14825.099609,14659.900391,14733.000000,14733.000000,162174500
2015-06-18,14731.599609,14781.500000,14685.200195,14770.599609,14770.599609,149846900
2015-06-19,14680.299805,14746.400391,14584.400391,14653.099609,14653.099609,482101400
2015-06-22,14644.900391,14827.200195,14644.900391,14790.500000,14790.500000,150406700
2015-06-23,14814.400391,14923.799805,14814.400391,14904.900391,14904.900391,145320600
2015-06-24,14903.099609,14995.299805,14871.900391,14947.500000,14947.500000,170667600
2015-06-25,14957.200195,14957.200195,14861.700195,14897.500000,14897.500000,149486400
2015-06-26,14886.299805,14886.299805,14782.500000,14808.099609,14808.099609,142466700
2015-06-29,14738.500000,14738.500000,14482.200195,14490.200195,14490.200195,162380600
2015-06-30,14542.099609,14607.900391,14492.200195,14553.299805,14553.299805,180527600
2015-07-02,14588.200195,14663.400391,14560.299805,14638.000000,14638.000000,173442300
2015-07-03,14637.099609,14682.400391,14622.299805,14682.400391,14682.400391,51349100
2015-07-06,14594.599609,14670.299805,14524.599609,14593.599609,14593.599609,194847500
2015-07-07,14602.400391,14625.099609,14389.099609,14624.500000,14624.500000,194129800
2015-07-08,14600.000000,14600.000000,14379.900391,14412.099609,14412.099609,166323900
2015-07-09,14451.500000,14558.700195,14275.500000,14278.500000,14278.500000,188521100
2015-07-10,14338.099609,14419.500000,14338.099609,14411.099609,14411.099609,156177800
2015-07-13,14499.400391,14566.000000,14453.299805,14533.200195,14533.200195,166202600
2015-07-14,14527.000000,14613.500000,14453.700195,14599.400391,14599.400391,153715000
2015-07-15,14608.900391,14706.299805,14541.700195,14662.299805,14662.299805,158321200
2015-07-16,14713.700195,14748.000000,14694.000000,14731.099609,14731.099609,155607800
2015-07-17,14738.299805,14738.299805,14597.599609,14642.799805,14642.799805,145241900
2015-07-20,14630.500000,14630.500000,14405.099609,14425.599609,14425.599609,159506500
2015-07-21,14452.500000,14512.000000,14335.799805,14376.200195,14376.200195,158798400
2015-07-22,14335.000000,14361.000000,14231.099609,14307.099609,14307.099609,189872000
2015-07-23,14339.299805,14339.299805,14168.900391,14265.400391,14265.400391,192099200
2015-07-24,14260.099609,14275.500000,14145.299805,14186.200195,14186.200195,213182000
2015-07-27,14101.000000,14112.099609,13956.099609,14001.400391,14001.400391,190016900
2015-07-28,14031.200195,14104.299805,13938.900391,14077.400391,14077.400391,189404500
2015-07-29,14079.400391,14303.799805,14059.299805,14301.799805,14301.799805,207644000
2015-07-30,14308.700195,14386.799805,14226.599609,14382.799805,14382.799805,208091800
2015-07-31,14420.599609,14501.599609,14391.599609,14468.400391,14468.400391,191981600
2015-08-04,14465.799805,14515.799805,14424.900391,14491.099609,14491.099609,177553300
2015-08-05,14538.400391,14622.400391,14484.700195,14503.000000,14503.000000,174759100
2015-08-06,14499.400391,14499.400391,14378.599609,14405.900391,14405.900391,221728300
2015-08-07,14397.900391,14458.099609,14265.000000,14302.700195,14302.700195,175109800
2015-08-10,14346.700195,14471.099609,14343.099609,14466.400391,14466.400391,175189600
2015-08-11,14408.500000,14414.700195,14264.299805,14414.700195,14414.700195,195188800
2015-08-12,14359.599609,14359.599609,14182.500000,14339.500000,14339.500000,214900200
2015-08-13,14322.200195,14340.599609,14223.599609,14238.400391,14238.400391,169966800
2015-08-14,14251.799805,14304.400391,14224.500000,14277.900391,14277.900391,170578800
2015-08-17,14267.200195,14267.200195,14184.599609,14251.500000,14251.500000,145429400
2015-08-18,14217.700195,14227.400391,14125.500000,14193.900391,14193.900391,155036000
2015-08-19,14187.599609,14187.599609,14014.000000,14036.599609,14036.599609,216708600
2015-08-20,14022.099609,14022.099609,13737.000000,13737.000000,13737.000000,220463100
2015-08-21,13664.799805,13697.500000,13468.700195,13473.700195,13473.700195,242627500
2015-08-24,13351.000000,13396.799805,12705.200195,13052.700195,13052.700195,318857900
2015-08-25,13314.599609,13445.599609,13134.299805,13150.900391,13150.900391,242924600
2015-08-26,13319.000000,13393.200195,13061.900391,13381.599609,13381.599609,229144000
2015-08-27,13465.599609,13845.700195,13465.599609,13766.700195,13766.700195,269528200
2015-08-28,13734.700195,13866.299805,13710.099609,13865.099609,13865.099609,217015300
2015-08-31,13832.900391,13888.200195,13653.900391,13859.099609,13859.099609,274554700
2015-09-01,13691.799805,13691.799805,13419.099609,13481.900391,13481.900391,223509200
2015-09-02,13553.299805,13626.900391,13420.000000,13545.299805,13545.299805,197082800
2015-09-03,13567.000000,13706.799805,13538.799805,13596.400391,13596.400391,179596000
2015-09-04,13469.299805,13510.000000,13414.599609,13478.299805,13478.299805,142024500
2015-09-08,13636.099609,13683.599609,13593.500000,13630.700195,13630.700195,165293600
2015-09-09,13706.599609,13766.700195,13517.000000,13531.900391,13531.900391,208366600
2015-09-10,13504.099609,13643.500000,13504.099609,13569.900391,13569.900391,189545300
2015-09-11,13522.799805,13523.500000,13404.599609,13461.500000,13461.500000,188368400
2015-09-14,13460.000000,13460.000000,13353.299805,13353.299805,13353.299805,161268500
2015-09-15,13370.200195,13478.700195,13365.299805,13462.700195,13462.700195,170456100
2015-09-16,13501.299805,13776.700195,13501.299805,13763.799805,13763.799805,245113200
2015-09-17,13763.000000,13876.000000,13704.599609,13787.200195,13787.200195,216804000
2015-09-18,13692.599609,13692.599609,13587.400391,13646.900391,13646.900391,608096000
2015-09-21,13701.700195,13847.400391,13687.099609,13779.400391,13779.400391,185414200
2015-09-22,13646.099609,13646.099609,13452.500000,13491.099609,13491.099609,173972500
2015-09-23,13537.099609,13560.099609,13378.000000,13383.700195,13383.700195,155134600
2015-09-24,13334.299805,13384.500000,13237.400391,13338.700195,13338.700195,211139100
2015-09-25,13451.000000,13468.799805,13350.700195,13378.599609,13378.599609,207201500
2015-09-28,13295.900391,13297.799805,13004.599609,13004.599609,13004.599609,188785200
2015-09-29,13025.000000,13111.400391,12964.099609,13037.000000,13037.000000,205446200
2015-09-30,13135.200195,13310.599609,13135.200195,13307.000000,13307.000000,234915200
2015-10-01,13362.500000,13379.900391,13152.099609,13241.900391,13241.900391,226505700
2015-10-02,13179.500000,13341.700195,13086.400391,13339.700195,13339.700195,215950500
2015-10-05,13416.299805,13590.700195,13416.299805,13552.200195,13552.200195,304422500
2015-10-06,13582.099609,13690.900391,13582.099609,13647.299805,13647.299805,284121300
2015-10-07,13735.400391,13873.799805,13735.400391,13868.400391,13868.400391,338065200
2015-10-08,13861.000000,13994.500000,13839.500000,13978.700195,13978.700195,264683500
2015-10-09,14012.799805,14053.200195,13948.099609,13964.400391,13964.400391,252713400
2015-10-13,13927.200195,13952.700195,13828.799805,13844.700195,13844.700195,212132700
2015-10-14,13861.400391,13958.500000,13850.900391,13875.299805,13875.299805,211035400
2015-10-15,13822.400391,13873.200195,13761.200195,13829.000000,13829.000000,198093000
2015-10-16,13888.099609,13925.500000,13838.099609,13838.099609,13838.099609,206490700
2015-10-19,13777.000000,13818.200195,13718.599609,13758.400391,13758.400391,180214100
2015-10-20,13762.900391,13916.000000,13740.700195,13841.900391,13841.900391,169687900
2015-10-21,13850.900391,13882.599609,13626.099609,13704.200195,13704.200195,187226100
2015-10-22,13732.500000,13888.500000,13730.700195,13878.099609,13878.099609,213309700
2015-10-23,13944.500000,14014.799805,13924.299805,13953.700195,13953.700195,208995400
2015-10-26,13940.500000,13947.700195,13784.099609,13790.900391,13790.900391,188864000
2015-10-27,13758.400391,13789.299805,13662.500000,13699.599609,13699.599609,220051000
2015-10-28,13733.299805,13911.799805,13727.500000,13863.200195,13863.200195,245564200
2015-10-29,13841.900391,13869.900391,13773.799805,13791.900391,13791.900391,248803000
2015-10-30,13762.799805,13766.599609,13519.500000,13529.200195,13529.200195,262586400
2015-11-02,13531.000000,13632.700195,13515.900391,13623.000000,13623.000000,172222200
2015-11-03,13643.299805,13740.400391,13609.599609,13710.299805,13710.299805,213866400
2015-11-04,13745.799805,13790.099609,13637.299805,13661.799805,13661.799805,234638000
2015-11-05,13652.200195,13664.500000,13534.900391,13558.799805,13558.799805,225689200
2015-11-06,13562.200195,13593.700195,13481.500000,13553.299805,13553.299805,202938700
2015-11-09,13556.599609,13556.599609,13385.799805,13482.599609,13482.599609,185883900
2015-11-10,13451.200195,13451.200195,13336.900391,13411.599609,13411.599609,193360100
2015-11-11,13429.200195,13438.799805,13325.599609,13341.900391,13341.900391,185492300
2015-11-12,13318.099609,13318.099609,13119.000000,13127.200195,13127.200195,234869800
2015-11-13,13104.700195,13162.400391,13030.500000,13075.400391,13075.400391,204065700
2015-11-16,13080.700195,13317.500000,13078.799805,13317.500000,13317.500000,181704800
2015-11-17,13323.799805,13379.900391,13248.000000,13280.400391,13280.400391,181956500
2015-11-18,13317.900391,13421.799805,13317.900391,13400.000000,13400.000000,183319400
2015-11-19,13399.700195,13478.799805,13384.799805,13473.799805,13473.799805,189696600
2015-11-20,13504.500000,13514.799805,13413.700195,13433.500000,13433.500000,200454700
2015-11-23,13417.599609,13508.099609,13372.000000,13382.400391,13382.400391,156074700
2015-11-24,13371.700195,13461.200195,13359.599609,13407.799805,13407.799805,218593400
2015-11-25,13410.400391,13481.299805,13368.099609,13403.400391,13403.400391,188905300
2015-11-26,13410.299805,13451.599609,13401.200195,13425.200195,13425.200195,61259600
2015-11-27,13406.799805,13424.799805,13353.500000,13368.200195,13368.200195,100022000
2015-11-30,13390.599609,13495.500000,13390.599609,13469.799805,13469.799805,298491200
2015-12-01,13488.400391,13653.700195,13482.400391,13636.099609,13636.099609,222514200
2015-12-02,13622.500000,13629.200195,13442.299805,13463.799805,13463.799805,215056100
2015-12-03,13515.599609,13529.000000,13288.200195,13324.700195,13324.700195,199938600
2015-12-04,13307.599609,13374.200195,13268.400391,13358.799805,13358.799805,225388700
2015-12-07,13316.200195,13316.200195,13018.700195,13042.799805,13042.799805,228591200
2015-12-08,12972.200195,13007.700195,12872.299805,12922.500000,12922.500000,228968400
2015-12-09,12927.900391,13133.500000,12877.599609,12937.599609,12937.599609,245500000
2015-12-10,12922.700195,13081.799805,12895.000000,13016.599609,13016.599609,223401900
2015-12-11,12956.900391,12956.900391,12771.200195,12790.000000,12790.000000,205777600
2015-12-14,12776.299805,12805.200195,12617.700195,12695.500000,12695.500000,246218400
2015-12-15,12783.700195,12932.400391,12783.700195,12919.599609,12919.599609,228818900
2015-12-16,12967.099609,13182.700195,12967.099609,13166.099609,13166.099609,284652500
2015-12-17,13141.500000,13158.900391,12967.400391,13009.900391,13009.900391,262462800
2015-12-18,12971.599609,13061.700195,12968.000000,13024.299805,13024.299805,530058000
2015-12-21,13051.500000,13141.099609,12983.700195,13034.400391,13034.400391,192207100
2015-12-22,13034.799805,13103.099609,12950.500000,13082.900391,13082.900391,162292500
2015-12-23,13141.400391,13284.900391,13141.400391,13284.900391,13284.900391,192255300
2015-12-24,13290.500000,13344.200195,13280.299805,13309.799805,13309.799805,72358500
2015-12-29,13279.500000,13315.200195,13193.599609,13245.799805,13245.799805,120776600
2015-12-30,13225.500000,13244.799805,13121.900391,13142.299805,13142.299805,97136600
2015-12-31,13077.599609,13098.599609,12988.000000,13010.000000,13010.000000,111101400
2016-01-04,12920.599609,12928.900391,12748.500000,12927.200195,12927.200195,186952500
2016-01-05,12929.200195,12954.900391,12839.799805,12920.099609,12920.099609,181894700
2016-01-06,12854.599609,12854.599609,12701.700195,12726.799805,12726.799805,225652800
2016-01-07,12661.200195,12661.200195,12439.099609,12448.200195,12448.200195,293235700
2016-01-08,12470.900391,12543.400391,12431.900391,12445.500000,12445.500000,220250200
2016-01-11,12464.500000,12479.400391,12230.000000,12319.299805,12319.299805,208496500
2016-01-12,12361.400391,12451.700195,12192.900391,12373.900391,12373.900391,258256000
2016-01-13,12426.500000,12499.500000,12141.700195,12170.400391,12170.400391,261525900
2016-01-14,12176.299805,12362.799805,12060.299805,12336.000000,12336.000000,277737000
2016-01-15,12184.599609,12184.599609,11950.900391,12073.500000,12073.500000,285852400
2016-01-18,12025.599609,12047.900391,11913.400391,11942.200195,11942.200195,100097400
2016-01-19,12002.299805,12099.599609,11894.200195,12002.200195,12002.200195,281063700
2016-01-20,11897.599609,11932.400391,11531.200195,11843.099609,11843.099609,357071400
2016-01-21,11834.900391,12070.700195,11772.200195,12035.900391,12035.900391,310391800
2016-01-22,12191.599609,12389.599609,12191.599609,12389.599609,12389.599609,300418000
2016-01-25,12377.500000,12377.500000,12130.299805,12143.200195,12143.200195,224918400
2016-01-26,12192.299805,12374.000000,12175.400391,12331.299805,12331.299805,247219300
2016-01-27,12309.599609,12524.099609,12249.799805,12377.799805,12377.799805,281404400
2016-01-28,12432.400391,12612.200195,12420.900391,12591.900391,12591.900391,295773300
2016-01-29,12636.099609,12822.099609,12601.700195,12822.099609,12822.099609,331433000
2016-02-01,12766.200195,12766.200195,12590.900391,12674.400391,12674.400391,207051200
2016-02-02,12646.799805,12646.799805,12387.200195,12442.299805,12442.299805,209651500
2016-02-03,12492.299805,12613.900391,12320.400391,12593.000000,12593.000000,282033700
2016-02-04,12606.099609,12826.700195,12606.099609,12774.500000,12774.500000,304632400
2016-02-05,12764.000000,12777.000000,12669.599609,12764.000000,12764.000000,244547900
2016-02-08,12691.099609,12691.099609,12486.500000,12535.400391,12535.400391,275959400
2016-02-09,12448.099609,12448.099609,12192.500000,12282.700195,12282.700195,309793400
2016-02-10,12314.299805,12392.299805,12171.900391,12185.700195,12185.700195,286727300
2016-02-11,12163.000000,12163.000000,11985.700195,12087.400391,12087.400391,355026800
2016-02-12,12136.299805,12381.900391,12136.299805,12381.200195,12381.200195,252630300
2016-02-16,12431.299805,12561.299805,12373.200195,12555.000000,12555.000000,282619700
2016-02-17,12644.400391,12880.700195,12639.000000,12867.200195,12867.200195,328295500
2016-02-18,12904.500000,12947.299805,12839.400391,12931.400391,12931.400391,317561200
2016-02-19,12858.799805,12858.799805,12734.900391,12813.400391,12813.400391,252609000
2016-02-22,12888.700195,12984.700195,12844.799805,12845.599609,12845.599609,293520100
2016-02-23,12867.599609,12962.799805,12727.500000,12763.400391,12763.400391,235355100
2016-02-24,12727.400391,12754.900391,12506.099609,12740.299805,12740.299805,312129400
2016-02-25,12724.000000,12753.599609,12633.700195,12753.599609,12753.599609,248831300
2016-02-26,12817.500000,12915.700195,12781.200195,12797.799805,12797.799805,255406600
2016-02-29,12820.099609,12912.599609,12784.799805,12860.400391,12860.400391,299128600
2016-03-01,12896.299805,12998.500000,12896.299805,12982.099609,12982.099609,285256700
2016-03-02,12985.200195,13030.400391,12858.000000,13017.900391,13017.900391,295879500
2016-03-03,13055.200195,13157.400391,13025.500000,13123.700195,13123.700195,343296700
2016-03-04,13150.500000,13281.799805,13150.500000,13212.500000,13212.500000,394167400
2016-03-07,13235.299805,13447.700195,13235.299805,13383.599609,13383.599609,343216600
2016-03-08,13374.099609,13391.799805,13256.799805,13311.099609,13311.099609,330238400
2016-03-09,13346.200195,13435.900391,13342.700195,13392.900391,13392.900391,300409700
2016-03-10,13423.599609,13513.200195,13298.299805,13379.099609,13379.099609,274931600
2016-03-11,13434.500000,13543.299805,13434.500000,13522.000000,13522.000000,239951500
2016-03-14,13520.099609,13530.299805,13426.099609,13477.500000,13477.500000,232678300
2016-03-15,13383.099609,13400.299805,13284.200195,13400.299805,13400.299805,245980600
2016-03-16,13410.500000,13507.299805,13402.000000,13478.099609,13478.099609,265553600
2016-03-17,13505.200195,13685.500000,13494.599609,13621.299805,13621.299805,314587600
2016-03-18,13607.900391,13621.799805,13490.099609,13497.099609,13497.099609,680620500
2016-03-21,13496.000000,13567.400391,13479.299805,13561.099609,13561.099609,182302300
2016-03-22,13527.099609,13565.400391,13493.500000,13493.500000,13493.500000,191544100
2016-03-23,13503.099609,13503.099609,13365.000000,13379.500000,13379.500000,247556200
2016-03-24,13302.900391,13358.099609,13255.500000,13358.099609,13358.099609,192384300
2016-03-28,13369.299805,13395.500000,13277.200195,13390.200195,13390.200195,133834300
2016-03-29,13353.599609,13443.799805,13270.200195,13426.200195,13426.200195,189196700
2016-03-30,13475.400391,13575.000000,13475.400391,13504.000000,13504.000000,212730200
2016-03-31,13495.500000,13548.200195,13475.299805,13494.400391,13494.400391,219047700
2016-04-01,13404.599609,13440.799805,13323.599609,13440.400391,13440.400391,205610900
2016-04-04,13450.000000,13452.900391,13314.599609,13336.200195,13336.200195,162699600
2016-04-05,13309.299805,13326.500000,13262.200195,13304.700195,13304.700195,181700400
2016-04-06,13308.900391,13348.000000,13237.900391,13347.500000,13347.500000,209952600
2016-04-07,13327.299805,13327.299805,13217.200195,13266.400391,13266.400391,209397600
2016-04-08,13328.400391,13428.799805,13328.400391,13396.700195,13396.700195,223954300
2016-04-11,13422.099609,13529.000000,13422.099609,13422.799805,13422.799805,215507800
2016-04-12,13447.500000,13632.799805,13444.500000,13581.400391,13581.400391,287997300
2016-04-13,13617.900391,13703.599609,13608.900391,13671.400391,13671.400391,236988900
2016-04-14,13680.000000,13701.099609,13629.599609,13668.299805,13668.299805,227931800
2016-04-15,13632.200195,13657.599609,13596.200195,13637.200195,13637.200195,201683900
2016-04-18,13595.599609,13730.599609,13548.799805,13719.799805,13719.799805,223276100
2016-04-19,13761.099609,13871.799805,13739.200195,13867.299805,13867.299805,260806600
2016-04-20,13873.000000,13971.799805,13854.000000,13911.299805,13911.299805,302419700
2016-04-21,13924.200195,13963.099609,13844.700195,13881.200195,13881.200195,263388500
2016-04-22,13874.700195,13928.799805,13854.400391,13874.000000,13874.000000,224861200
2016-04-25,13861.099609,13861.099609,13756.000000,13796.000000,13796.000000,182890300
2016-04-26,13821.400391,13862.400391,13793.000000,13809.400391,13809.400391,223160700
2016-04-27,13833.900391,13902.799805,13823.500000,13887.700195,13887.700195,267456600
2016-04-28,13874.099609,13966.500000,13780.200195,13886.400391,13886.400391,300923200
2016-04-29,13891.700195,13972.599609,13889.200195,13951.500000,13951.500000,330816400
2016-05-02,13963.900391,13963.900391,13836.400391,13865.599609,13865.599609,240760400
2016-05-03,13842.099609,13842.099609,13599.900391,13707.700195,13707.700195,254404600
2016-05-04,13680.700195,13734.099609,13570.000000,13632.000000,13632.000000,242917200
2016-05-05,13683.799805,13758.900391,13578.799805,13632.000000,13632.000000,241876000
2016-05-06,13621.799805,13768.400391,13597.599609,13701.500000,13701.500000,236543900
2016-05-09,13663.599609,13663.599609,13535.500000,13563.799805,13563.799805,200744000
2016-05-10,13582.000000,13798.000000,13582.000000,13775.200195,13775.200195,217463600
2016-05-11,13779.000000,13829.700195,13737.299805,13788.200195,13788.200195,256547100
2016-05-12,13843.099609,13882.500000,13670.200195,13787.799805,13787.799805,229066300
2016-05-13,13774.299805,13833.599609,13725.500000,13748.599609,13748.599609,221864700
2016-05-16,13807.200195,13930.599609,13807.200195,13893.500000,13893.500000,213145800
2016-05-17,13886.599609,13981.200195,13873.700195,13917.099609,13917.099609,237676600
2016-05-18,13900.700195,13949.500000,13792.200195,13826.000000,13826.000000,270185000
2016-05-19,13759.099609,13817.299805,13690.200195,13817.299805,13817.299805,245226900
2016-05-20,13863.900391,13962.000000,13863.900391,13919.599609,13919.599609,192297500
2016-05-24,13927.700195,14025.799805,13920.299805,13952.900391,13952.900391,212998300
2016-05-25,13963.700195,14093.299805,13963.700195,14053.700195,14053.700195,225244200
2016-05-26,14127.000000,14143.500000,14049.000000,14049.200195,14049.200195,205325900
2016-05-27,14050.500000,14130.900391,14045.599609,14105.200195,14105.200195,178296600
2016-05-30,14119.599609,14124.000000,14068.900391,14086.700195,14086.700195,69147900
2016-05-31,14099.700195,14172.400391,14063.299805,14065.799805,14065.799805,350396100
2016-06-01,14017.000000,14066.000000,13959.599609,14063.500000,14063.500000,197727200
2016-06-02,14055.799805,14147.599609,14017.099609,14137.000000,14137.000000,159506200
2016-06-03,14154.000000,14240.299805,14128.200195,14226.799805,14226.799805,225080700
2016-06-06,14261.200195,14297.500000,14236.700195,14276.200195,14276.200195,221587400
2016-06-07,14272.099609,14365.599609,14272.099609,14365.599609,14365.599609,231774800
2016-06-08,14411.599609,14450.900391,14289.700195,14313.099609,14313.099609,273079700
2016-06-09,14270.500000,14270.500000,14203.400391,14240.000000,14240.000000,204015500
2016-06-10,14214.799805,14214.799805,14003.700195,14037.500000,14037.500000,206939200
2016-06-13,14035.400391,14078.599609,13958.799805,13993.900391,13993.900391,230786000
2016-06-14,13981.599609,14000.000000,13855.500000,13884.200195,13884.200195,212739400
2016-06-15,13883.900391,13987.599609,13883.900391,13923.500000,13923.500000,233766100
2016-06-16,13907.900391,13907.900391,13814.200195,13882.400391,13882.400391,252326100
2016-06-17,13894.900391,13957.200195,13892.000000,13901.799805,13901.799805,587674500
2016-06-20,13915.299805,14059.400391,13915.299805,14015.099609,14015.099609,192086300
2016-06-21,14007.000000,14049.200195,13956.900391,14012.299805,14012.299805,162875900
2016-06-22,14037.700195,14066.599609,13981.799805,14003.799805,14003.799805,193981600
2016-06-23,14071.500000,14150.400391,14071.500000,14131.400391,14131.400391,179671800
2016-06-24,14020.500000,14020.500000,13790.700195,13891.900391,13891.900391,278507800
2016-06-27,13856.900391,13856.900391,13609.599609,13689.799805,13689.799805,285929200
2016-06-28,13745.599609,13869.200195,13745.599609,13842.700195,13842.700195,222712600
2016-06-29,13928.700195,14058.000000,13928.700195,14036.700195,14036.700195,235539800
2016-06-30,14056.200195,14106.799805,13967.599609,14064.500000,14064.500000,246966800
2016-07-04,14200.099609,14291.599609,14200.099609,14258.900391,14258.900391,116770200
2016-07-05,14243.799805,14249.900391,14147.200195,14219.599609,14219.599609,221271900
2016-07-06,14196.099609,14233.900391,14080.200195,14231.099609,14231.099609,251669000
2016-07-07,14235.299805,14259.099609,14103.000000,14134.500000,14134.500000,205373900
