Model,RMSE,Train_time,Test_time
SARIMA,111.19373835479426,1865.0672769546509,0.09247469902038574
RNN,464.85804762992836,5.082449436187744,0.1331017017364502
Vanilla_LSTM,173.19729953126273,9.799437999725342,0.14413070678710938
Stacked_LSTM,130.61269526826752,25.81088614463806,0.7303996086120605
Bidirect_LSTM,195.18141884777006,12.946202278137207,0.303725004196167
CNN_LSTM,293.3822427319278,5.085443019866943,0.15043854713439941
Encode_De_LSTM,213.9945722036216,46.991973638534546,0.32252025604248047
